key	item	tau
gsed2208	dmcsld009	24.08
gsed2208	dmcsld010	17.65
gsed2208	dmcsld011	30.17
gsed2208	dmcsld018	42.75
gsed2208	dmcsld019	49.91
gsed2208	gricgd006	29.31
gsed2208	gricgd007	28.71
gsed2208	gricgd009	27.22
gsed2208	gricgd012	27.32
gsed2208	gricgd013	29.82
gsed2208	gricgd015	30.81
gsed2208	gricgd017	44.42
gsed2208	gricgd020	45.79
gsed2208	gricgd022	41.12
gsed2208	gricgd023	48.79
gsed2208	gricgd201	49.02
gsed2208	gricgd207	53.5
gsed2208	gricgd213	59.52
gsed2208	gricgd221	65.33
gsed2208	gricgd222	65.16
gsed2208	gricgd304	85.54
gsed2208	gricgd306	89.12
gsed2208	gricgd402	82.51
gsed2208	griehd010	26.21
gsed2208	griehd011	24.78
gsed2208	griehd018	47.6
gsed2208	griehd024	48.04
gsed2208	griehd201	44.86
gsed2208	griehd207	53.85
gsed2208	griehd209	52.79
gsed2208	griehd212	60.64
gsed2208	griehd215	60.24
gsed2208	griehd217	63.77
gsed2208	griehd218	62.35
gsed2208	griehd219	65.51
gsed2208	griehd220	70.93
gsed2208	griehd221	70.84
gsed2208	griehd223	64.57
gsed2208	griehd301	71.61
gsed2208	griehd302	77.71
gsed2208	griehd305	86.16
gsed2208	griehd306	78.1
gsed2208	griehd402	77.33
gsed2208	griehd404	96.67
gsed2208	grigmd010	29.64
gsed2208	grigmd011	27.36
gsed2208	grigmd013	30.66
gsed2208	grigmd014	31.8
gsed2208	grigmd015	32.31
gsed2208	grigmd016	38.4
gsed2208	grigmd017	32.79
gsed2208	grigmd202	45.78
gsed2208	grigmd203	48.46
gsed2208	grigmd205	43.76
gsed2208	grigmd206	49.5
gsed2208	grigmd207	50.66
gsed2208	grigmd208	49.74
gsed2208	grigmd211	54.51
gsed2208	grigmd212	54.74
gsed2208	grigmd214	65.99
gsed2208	grigmd215	68.09
gsed2208	grigmd216	57.24
gsed2208	grigmd217	58.88
gsed2208	grigmd218	55.31
gsed2208	grigmd304	77.16
gsed2208	grigmd305	70.83
gsed2208	grigmd401	79.77
gsed2208	grigmd403	96.05
gsed2208	grigmd404	90.51
gsed2208	grigmd405	88.19
gsed2208	grihsd011	33.24
gsed2208	grihsd013	27.33
gsed2208	grihsd016	44.39
gsed2208	grihsd017	46.25
gsed2208	grihsd018	45.66
gsed2208	grihsd023	45.16
gsed2208	grihsd024	47.26
gsed2208	grihsd207	53.32
gsed2208	grihsd208	63.56
gsed2208	grihsd213	56.03
gsed2208	grihsd214	59.79
gsed2208	grihsd215	68.37
gsed2208	grihsd216	58.4
gsed2208	grihsd217	60.92
gsed2208	grihsd218	70.46
gsed2208	grihsd219	61.37
gsed2208	grihsd220	62.9
gsed2208	grihsd222	67.11
gsed2208	grihsd223	63.45
gsed2208	grihsd224	67.92
gsed2208	grihsd301	76.04
gsed2208	grihsd302	85.02
gsed2208	grihsd303	71.77
gsed2208	grihsd501	82.34
gsed2208	grired304	89.46
gsed2208	grired306	91.73
gsed2208	grired401	93.57
gsed2208	grired402	93.98
gsed2208	gsdcgc002	6.9
gsed2208	gsdfmc003	5.77
gsed2208	gsdgmc005	18.65
gsed2208	gsdgmc006	23.41
gsed2208	gsdgmc007	27.52
gsed2208	gsdlac001	4.57
gsed2208	gsdlac004	15.25
gsed2208	iyolgc001	12.61
gsed2208	iyolgc002	9.3
gsed2208	iyolgc003	18.79
gsed2208	iyolgc004	28.43
gsed2208	iyolgc005	16.03
gsed2208	iyolgc006	32.63
gsed2208	iyolgc013	49.34
gsed2208	iyolgc017	54.92
gsed2208	iyolgc018	56.13
gsed2208	iyolgc020	60.38
gsed2208	iyolgc021	60.55
gsed2208	iyolgc022	56.1
gsed2208	iyolgc023	59.88
gsed2208	iyolgc024	64.9
gsed2208	iyolgc025	67.08
gsed2208	iyolgc026	65.97
gsed2208	iyolgc027	70.01
gsed2208	iyolgc028	70.88
gsed2208	iyolgc029	72.48
gsed2208	iyolgc030	74.03
gsed2208	iyomoc001	8.14
gsed2208	iyomoc002	15.66
gsed2208	iyomoc004	21.12
gsed2208	iyomoc005	26.7
gsed2208	iyomoc006	28.69
gsed2208	iyomoc007	28.36
gsed2208	iyomoc008	28.92
gsed2208	iyomoc009	29.66
gsed2208	iyomoc011	36.65
gsed2208	iyomoc012	34.68
gsed2208	iyomoc013	34.73
gsed2208	iyomoc014	36.16
gsed2208	iyomoc016	40.1
gsed2208	iyomoc017	41.22
gsed2208	iyomoc018	41.17
gsed2208	iyomoc019	41.86
gsed2208	iyomoc020	46.34
gsed2208	iyomoc021	48.78
gsed2208	iyomoc022	48.06
gsed2208	iyomoc023	48.97
gsed2208	iyomoc024	49.6
gsed2208	iyomoc025	50.23
gsed2208	iyomoc027	51.49
gsed2208	iyomoc028	49.9
gsed2208	iyomoc030	51.66
gsed2208	iyomoc031	57.08
gsed2208	iyomoc032	56.68
gsed2208	iyomoc037	68.37
gsed2208	iyomoc038	74.67
gsed2208	iyomoc039	72.25
gsed2208	iyomoc040	76.6
gsed2208	iyosec001	8.88
gsed2208	iyosec002	10.86
gsed2208	iyosec003	16.98
gsed2208	iyosec004	8.26
gsed2208	iyosec005	16.04
gsed2208	iyosec006	20.2
gsed2208	kdifmd002	50
gsed2208	kdifmd003	51.24
gsed2208	kdifmd012	70.86
gsed2208	kdifmd013	75.15
gsed2208	kdifmd017	75.54
gsed2208	kdifmd018	81.7
gsed2208	kdifmd019	35.78
gsed2208	kdifmd020	42.1
gsed2208	kdifmd023	7.96
gsed2208	kdifmd026	74.95
gsed2208	kdifmd027	80.2
gsed2208	kdifmd141	23.2
gsed2208	kdifmd142	42.13
gsed2208	kdifmd143	49.43
gsed2208	kdifmd144	57.17
gsed2208	kdifmd152	41.05
gsed2208	kdifmd154	64.24
gsed2208	kdifmd162	49.71
gsed2208	kdifmd163	65.31
gsed2208	kdigmd001	36.8
gsed2208	kdigmd002	45.89
gsed2208	kdigmd003	56.07
gsed2208	kdigmd004	72.2
gsed2208	kdigmd005	44.33
gsed2208	kdigmd006	48.96
gsed2208	kdigmd007	65.48
gsed2208	kdigmd008	72.36
gsed2208	kdigmd009	77.49
gsed2208	kdigmd010	90.65
gsed2208	kdigmd011	68.69
gsed2208	kdigmd012	71.79
gsed2208	kdigmd013	54.68
gsed2208	kdigmd014	59.4
gsed2208	kdigmd015	71.83
gsed2208	kdigmd016	94.01
gsed2208	kdigmd017	73.81
gsed2208	kdigmd018	53.94
gsed2208	kdigmd020	58.17
gsed2208	kdigmd021	77.86
gsed2208	kdigmd022	83.31
gsed2208	kdigmd023	95.07
gsed2208	kdigmd026	18.74
gsed2208	kdigmd027	12.56
gsed2208	kdigmd028	16.02
gsed2208	kdigmd029	21.98
gsed2208	kdigmd031	37.41
gsed2208	kdigmd033	48.58
gsed2208	kdigmd034	81.44
gsed2208	macgmd002	72.57
gsed2208	macgmd003	78.7
gsed2208	macgmd041	75.61
gsed2208	mdsgmd006	49.94
gsed2208	mdtfmd001	4.84
gsed2208	mdtfmd002	25.02
gsed2208	mdtfmd003	21.55
gsed2208	mdtfmd004	19.99
gsed2208	mdtfmd005	24.71
gsed2208	mdtfmd006	22.15
gsed2208	mdtfmd007	27.94
gsed2208	mdtfmd008	27.94
gsed2208	mdtfmd009	39.97
gsed2208	mdtfmd010	35.75
gsed2208	mdtfmd011	35.92
gsed2208	mdtfmd012	38.18
gsed2208	mdtfmd014	45.28
gsed2208	mdtfmd015	44.05
gsed2208	mdtfmd016	42.73
gsed2208	mdtfmd017	53.17
gsed2208	mdtfmd018	54.55
gsed2208	mdtfmd019	65.05
gsed2208	mdtfmd020	58.53
gsed2208	mdtfmd021	54.14
gsed2208	mdtfmd022	66.1
gsed2208	mdtfmd023	65.26
gsed2208	mdtfmd024	70.26
gsed2208	mdtfmd025	68.66
gsed2208	mdtfmd026	69.91
gsed2208	mdtfmd027	73.07
gsed2208	mdtfmd028	74.54
gsed2208	mdtfmd029	76.46
gsed2208	mdtfmd030	75.32
gsed2208	mdtfmd031	77.02
gsed2208	mdtfmd032	78.53
gsed2208	mdtfmd033	78.1
gsed2208	mdtfmd034	86.45
gsed2208	mdtgmd001	2.23
gsed2208	mdtgmd002	11.53
gsed2208	mdtgmd003	18.73
gsed2208	mdtgmd004	16.86
gsed2208	mdtgmd005	17.69
gsed2208	mdtgmd006	22.97
gsed2208	mdtgmd007	22.18
gsed2208	mdtgmd008	24.09
gsed2208	mdtgmd009	29.69
gsed2208	mdtgmd010	30.14
gsed2208	mdtgmd011	35.63
gsed2208	mdtgmd012	40
gsed2208	mdtgmd013	38.66
gsed2208	mdtgmd014	41.66
gsed2208	mdtgmd015	43.56
gsed2208	mdtgmd016	47.22
gsed2208	mdtgmd017	50.31
gsed2208	mdtgmd018	69.41
gsed2208	mdtgmd019	46.83
gsed2208	mdtgmd020	59.95
gsed2208	mdtgmd021	54.44
gsed2208	mdtgmd022	69.42
gsed2208	mdtgmd023	73.16
gsed2208	mdtgmd024	61.2
gsed2208	mdtgmd025	69.97
gsed2208	mdtgmd026	70.92
gsed2208	mdtgmd027	74.83
gsed2208	mdtgmd028	75.45
gsed2208	mdtgmd029	70.84
gsed2208	mdtgmd030	78.74
gsed2208	mdtgmd031	69.89
gsed2208	mdtgmd032	83.19
gsed2208	mdtgmd033	85.38
gsed2208	mdtgmd034	85.64
gsed2208	mdtlgd001	13.81
gsed2208	mdtlgd002	5.33
gsed2208	mdtlgd003	19.12
gsed2208	mdtlgd004	17.89
gsed2208	mdtlgd007	46.62
gsed2208	mdtlgd008	52.67
gsed2208	mdtlgd009	44.73
gsed2208	mdtlgd010	53.24
gsed2208	mdtlgd013	54.82
gsed2208	mdtlgd014	59
gsed2208	mdtlgd015	62.34
gsed2208	mdtlgd016	56.94
gsed2208	mdtlgd017	65.91
gsed2208	mdtlgd018	59.7
gsed2208	mdtlgd019	65.66
gsed2208	mdtlgd020	69.81
gsed2208	mdtlgd021	67.6
gsed2208	mdtlgd023	70.24
gsed2208	mdtlgd024	79.78
gsed2208	mdtlgd025	74.01
gsed2208	mdtlgd026	75.52
gsed2208	mdtlgd027	75.78
gsed2208	mdtlgd028	77.16
gsed2208	mdtlgd029	81.73
gsed2208	mdtlgd030	78.87
gsed2208	mdtlgd031	77.52
gsed2208	mdtlgd032	85.74
gsed2208	mdtlgd033	81.36
gsed2208	mdtlgd034	89.76
gsed2208	mdtsed001	1.1
gsed2208	mdtsed002	9.58
gsed2208	mdtsed003	8.78
gsed2208	mdtsed004	9
gsed2208	mdtsed005	25.43
gsed2208	mdtsed006	28.54
gsed2208	mdtsed007	29.02
gsed2208	mdtsed008	30.88
gsed2208	mdtsed009	33.6
gsed2208	mdtsed010	42.41
gsed2208	mdtsed011	43.51
gsed2208	mdtsed012	35.45
gsed2208	mdtsed013	47.23
gsed2208	mdtsed014	48.34
gsed2208	mdtsed016	45.7
gsed2208	mdtsed017	52.79
gsed2208	mdtsed018	49.84
gsed2208	mdtsed019	63.17
gsed2208	mdtsed020	61.46
gsed2208	mdtsed021	49.99
gsed2208	mdtsed022	59.63
gsed2208	mdtsed023	57.23
gsed2208	mdtsed024	62.94
gsed2208	mdtsed025	63.17
gsed2208	mdtsed026	67.7
gsed2208	mdtsed027	65.22
gsed2208	mdtsed028	70.54
gsed2208	mdtsed029	62.29
gsed2208	mdtsed032	65.55
gsed2208	mdtsed033	66.16
gsed2208	pegfmd002	80.74
gsed2208	sbivsd003	68.92
gsed2208	sbiwmd007	74.67
gsed2208	sbiwmd008	83.21
gsed2208	sbiwmd009	86.08
gsed2208	sbiwmd010	87.49
gsed2208	sgrehd012	21.19
gsed2208	sgrfmd016	26.08
gsed2208	sgrfmd017	27.43
gsed2208	sgrgmd018	31.32
gsed2208	sgrgmd022	35.57
gsed2208	sgrhsd010	30.1
gsed2208	sgrhsd015	33.74
gsed2208	sgrred006	23.47
gsed2208	sgrred008	29.18
gsed2208	sgrred009	27.05
gsed2208	sgrred010	26.65
gsed2208	sgrred016	27.72
gsed2208	sgrred018	25.88
gsed2208	sgrred025	47.1
gsed2208	sgrred030	47.92
gsed2208	sgrred032	47.44
gsed2208	sgrred035	51.51
gsed2208	sgrred036	50.88
gsed2208	sgrred041	53.31
gsed2208	tepcod010	79.21
gsed2208	tepcod133	73.82
gsed2208	teplgd002	69.49
gsed2208	teplgd018	71.54
gsed2208	teplgd020	71.63
gsed2208	teplgd022	73.42
gsed2208	teplgd023	69.61
gsed2208	teplgd025	69.65
gsed2208	teplgd031	72.07
gsed2208	teplgd032	79.55
gsed2208	teplgd034	73.24
gsed2208	teplgd035	76.09
gsed2208	teplgd036	72.67
gsed2208	teplgd040	79.98
gsed2208	teplgd281	76.25
gsed2208	teplgd282	76.55
gsed2208	teplgd283	75.43
gsed2208	teplgd291	74.09
gsed2208	teplgd293	70.63
gsed2208	teplgd301	76.39
gsed2208	teplgd302	74.95
gsed2208	teplgd303	77.09
gsed2208	teplgd391	76.04
gsed2208	teplgd392	75.29
gsed2208	teplgd393	76.31
gsed2208	teplgd394	79.01
gsed2208	tepmod005	68.64
gsed2208	tepmod006	72.35
gsed2208	tepmod009	74.16
gsed2208	tepmod049	75.44
gsed2208	tepmod442	74.45
gsed2208	vinxxc004	60.59
gsed2208	vinxxc006	49.36
gsed2208	vinxxc007	48.15
gsed2208	vinxxc008	42.82
gsed2208	vinxxc013	55.74
gsed2208	vinxxc015	62.07
gsed2208	vinxxc016	60.96
gsed2208	vinxxc019	64.61
gsed2208	vinxxc021	57.19
gsed2208	vinxxc024	62.67
gsed2208	vinxxc029	56.78
gsed2208	vinxxc030	62.51
gsed2208	vinxxc037	57.56
gsed2208	vinxxc038	56.94
gsed2208	vinxxc041	60.16
gsed2208	vinxxc046	59.9
gsed2208	vinxxc048	56.72
